2025-05-17 23:20:10,196 - INFO - Fetching data for season 2020/2021: ['https://www.football-data.co.uk/mmz4281/2021/I1.csv']
2025-05-17 23:20:10,196 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2021/I1.csv
2025-05-17 23:20:10,618 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2021/I1.csv: 200
2025-05-17 23:20:10,626 - INFO - Raw data rows from https://www.football-data.co.uk/mmz4281/2021/I1.csv: 380
2025-05-17 23:20:10,636 - INFO - Processed 380 rows for season 2020/2021
2025-05-17 23:20:10,637 - INFO - Fetching data for season 2021/2022: ['https://www.football-data.co.uk/mmz4281/2122/I1.csv']
2025-05-17 23:20:10,637 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2122/I1.csv
2025-05-17 23:20:10,985 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2122/I1.csv: 200
2025-05-17 23:20:10,990 - INFO - Raw data rows from https://www.football-data.co.uk/mmz4281/2122/I1.csv: 380
2025-05-17 23:20:10,998 - INFO - Processed 380 rows for season 2021/2022
2025-05-17 23:20:10,998 - INFO - Fetching data for season 2022/2023: ['https://www.football-data.co.uk/mmz4281/2223/I1.csv']
2025-05-17 23:20:10,999 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2223/I1.csv
2025-05-17 23:20:11,344 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2223/I1.csv: 200
2025-05-17 23:20:11,349 - INFO - Raw data rows from https://www.football-data.co.uk/mmz4281/2223/I1.csv: 380
2025-05-17 23:20:11,357 - INFO - Processed 380 rows for season 2022/2023
2025-05-17 23:20:11,357 - INFO - Fetching data for season 2023/2024: ['https://www.football-data.co.uk/mmz4281/2324/I1.csv']
2025-05-17 23:20:11,358 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2324/I1.csv
2025-05-17 23:20:11,705 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2324/I1.csv: 200
2025-05-17 23:20:11,710 - INFO - Raw data rows from https://www.football-data.co.uk/mmz4281/2324/I1.csv: 380
2025-05-17 23:20:11,718 - INFO - Processed 380 rows for season 2023/2024
2025-05-17 23:20:11,719 - INFO - Fetching data for season 2024/2025: ['https://www.football-data.co.uk/mmz4281/2425/I1.csv']
2025-05-17 23:20:11,719 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2425/I1.csv
2025-05-17 23:20:12,059 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2425/I1.csv: 200
2025-05-17 23:20:12,066 - INFO - Raw data rows from https://www.football-data.co.uk/mmz4281/2425/I1.csv: 360
2025-05-17 23:20:12,081 - INFO - Processed 360 rows for season 2024/2025
2025-05-17 23:20:12,114 - INFO - Saved 1880 matches to C:\Users\smash\MLWinnerPredictor\AllGames.csv
2025-05-17 23:20:12,114 - INFO - Processing club data for season 2020/2021: ['https://www.football-data.co.uk/mmz4281/2021/I1.csv']
2025-05-17 23:20:12,114 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2021/I1.csv
2025-05-17 23:20:12,449 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2021/I1.csv: 200
2025-05-17 23:20:12,455 - INFO - Raw data rows: 380
2025-05-17 23:20:12,464 - INFO - Processed 38 games for Torino from season 2020/2021
2025-05-17 23:20:12,464 - INFO - Processing club data for season 2021/2022: ['https://www.football-data.co.uk/mmz4281/2122/I1.csv']
2025-05-17 23:20:12,465 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2122/I1.csv
2025-05-17 23:20:12,803 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2122/I1.csv: 200
2025-05-17 23:20:12,808 - INFO - Raw data rows: 380
2025-05-17 23:20:12,817 - INFO - Processed 38 games for Torino from season 2021/2022
2025-05-17 23:20:12,817 - INFO - Processing club data for season 2022/2023: ['https://www.football-data.co.uk/mmz4281/2223/I1.csv']
2025-05-17 23:20:12,818 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2223/I1.csv
2025-05-17 23:20:13,173 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2223/I1.csv: 200
2025-05-17 23:20:13,178 - INFO - Raw data rows: 380
2025-05-17 23:20:13,188 - INFO - Processed 38 games for Lecce from season 2022/2023
2025-05-17 23:20:13,188 - INFO - Processed 38 games for Torino from season 2022/2023
2025-05-17 23:20:13,188 - INFO - Processing club data for season 2023/2024: ['https://www.football-data.co.uk/mmz4281/2324/I1.csv']
2025-05-17 23:20:13,189 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2324/I1.csv
2025-05-17 23:20:13,540 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2324/I1.csv: 200
2025-05-17 23:20:13,545 - INFO - Raw data rows: 380
2025-05-17 23:20:13,555 - INFO - Processed 38 games for Lecce from season 2023/2024
2025-05-17 23:20:13,555 - INFO - Processed 38 games for Torino from season 2023/2024
2025-05-17 23:20:13,555 - INFO - Processing club data for season 2024/2025: ['https://www.football-data.co.uk/mmz4281/2425/I1.csv']
2025-05-17 23:20:13,555 - INFO - Attempting to fetch https://www.football-data.co.uk/mmz4281/2425/I1.csv
2025-05-17 23:20:13,915 - INFO - Response status for https://www.football-data.co.uk/mmz4281/2425/I1.csv: 200
2025-05-17 23:20:13,921 - INFO - Raw data rows: 360
2025-05-17 23:20:13,930 - INFO - Processed 36 games for Lecce from season 2024/2025
2025-05-17 23:20:13,930 - INFO - Processed 36 games for Torino from season 2024/2025
2025-05-17 23:20:13,938 - INFO - Saved TeamGames.csv and OppGames.csv
2025-05-17 23:22:39,551 - INFO - Added position columns to games DataFrame
2025-05-17 23:22:39,573 - INFO - Updated AllGames.csv with positions
2025-05-17 23:22:42,088 - INFO - Added position columns to games DataFrame
2025-05-17 23:22:42,091 - INFO - Updated TeamGames.csv with positions
2025-05-17 23:22:46,313 - INFO - Added position columns to games DataFrame
2025-05-17 23:22:46,316 - INFO - Updated OppGames.csv with positions
2025-05-17 23:22:46,321 - INFO - Added TotalGoals column
2025-05-17 23:22:46,322 - INFO - Added TotalGoals column
2025-05-17 23:22:46,326 - INFO - Added FTRodds_feedback column
2025-05-17 23:22:46,332 - INFO - Added FTRodds_feedback column
2025-05-17 23:22:46,336 - INFO - Added Goalsodds_feedback column
2025-05-17 23:22:46,341 - INFO - Added Goalsodds_feedback column
2025-05-17 23:22:46,346 - INFO - Processed dates and added Day, Month, Year, Day_of_week columns
2025-05-17 23:22:46,350 - INFO - Processed dates and added Day, Month, Year, Day_of_week columns
2025-05-17 23:22:46,353 - INFO - Loaded 621 valid cache entries
2025-05-17 23:22:46,459 - INFO - Cache hit for 06/01/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,460 - INFO - Cache hit for 09/01/2021 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,461 - INFO - Cache hit for 16/01/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,462 - INFO - Cache hit for 22/01/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,463 - INFO - Cache hit for 29/01/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,464 - INFO - Cache hit for 06/02/2021 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,464 - INFO - Cache hit for 13/02/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,465 - INFO - Cache hit for 19/02/2021 20:00 at (39.2238, 9.1217)
2025-05-17 23:22:46,466 - INFO - Cache hit for 07/03/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,467 - INFO - Cache hit for 14/03/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,467 - INFO - Cache hit for 17/03/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,468 - INFO - Cache hit for 21/03/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,469 - INFO - Cache hit for 03/04/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,470 - INFO - Cache hit for 10/04/2021 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,471 - INFO - Cache hit for 18/04/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,472 - INFO - Cache hit for 21/04/2021 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,472 - INFO - Cache hit for 26/04/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,473 - INFO - Cache hit for 03/05/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,474 - INFO - Cache hit for 09/05/2021 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,474 - INFO - Cache hit for 12/05/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,475 - INFO - Cache hit for 15/05/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,476 - INFO - Cache hit for 18/05/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,477 - INFO - Cache hit for 23/05/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,477 - INFO - Cache hit for 21/08/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,478 - INFO - Cache hit for 28/08/2021 20:00 at (43.7696, 11.2558)
2025-05-17 23:22:46,479 - INFO - Cache hit for 12/09/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,480 - INFO - Cache hit for 17/09/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,481 - INFO - Cache hit for 23/09/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,481 - INFO - Cache hit for 27/09/2021 20:00 at (45.4408, 12.3155)
2025-05-17 23:22:46,482 - INFO - Cache hit for 02/10/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,483 - INFO - Cache hit for 17/10/2021 20:00 at (40.8518, 14.2681)
2025-05-17 23:22:46,483 - INFO - Cache hit for 22/10/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,484 - INFO - Cache hit for 26/10/2021 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,485 - INFO - Cache hit for 30/10/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,486 - INFO - Cache hit for 06/11/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,487 - INFO - Cache hit for 22/11/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,488 - INFO - Cache hit for 28/11/2021 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,489 - INFO - Cache hit for 02/12/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,489 - INFO - Cache hit for 06/12/2021 20:00 at (39.2238, 9.1217)
2025-05-17 23:22:46,490 - INFO - Cache hit for 12/12/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,491 - INFO - Cache hit for 19/12/2021 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,492 - INFO - Cache hit for 22/12/2021 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,492 - INFO - Cache hit for 10/01/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,493 - INFO - Cache hit for 15/01/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,494 - INFO - Cache hit for 23/01/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,494 - INFO - Cache hit for 06/02/2022 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,495 - INFO - Cache hit for 12/02/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,496 - INFO - Cache hit for 18/02/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,497 - INFO - Cache hit for 27/02/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,497 - INFO - Cache hit for 06/03/2022 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,498 - INFO - Cache hit for 13/03/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,499 - INFO - Cache hit for 18/03/2022 20:00 at (44.4056, 8.9463)
2025-05-17 23:22:46,500 - INFO - Cache hit for 02/04/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,501 - INFO - Cache hit for 10/04/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,501 - INFO - Cache hit for 16/04/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,502 - INFO - Cache hit for 23/04/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,503 - INFO - Cache hit for 27/04/2022 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,504 - INFO - Cache hit for 01/05/2022 20:00 at (43.7179, 10.9478)
2025-05-17 23:22:46,504 - INFO - Cache hit for 07/05/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,505 - INFO - Cache hit for 14/05/2022 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,506 - INFO - Cache hit for 20/05/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,506 - INFO - Cache hit for 13/08/2022 20:00 at (45.5827, 9.2747)
2025-05-17 23:22:46,507 - INFO - Cache hit for 20/08/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,508 - INFO - Cache hit for 27/08/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,508 - INFO - Cache hit for 01/09/2022 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,509 - INFO - Cache hit for 05/09/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,510 - INFO - Cache hit for 10/09/2022 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,510 - INFO - Cache hit for 17/09/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,511 - INFO - Cache hit for 01/10/2022 20:00 at (40.8518, 14.2681)
2025-05-17 23:22:46,512 - INFO - Cache hit for 09/10/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,512 - INFO - Cache hit for 15/10/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,513 - INFO - Cache hit for 23/10/2022 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,514 - INFO - Cache hit for 30/10/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,514 - INFO - Cache hit for 06/11/2022 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,516 - INFO - Cache hit for 09/11/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,517 - INFO - Cache hit for 13/11/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,518 - INFO - Cache hit for 04/01/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,519 - INFO - Cache hit for 08/01/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,519 - INFO - Cache hit for 15/01/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,520 - INFO - Cache hit for 21/01/2023 20:00 at (43.7696, 11.2558)
2025-05-17 23:22:46,521 - INFO - Cache hit for 28/01/2023 20:00 at (43.7179, 10.9478)
2025-05-17 23:22:46,522 - INFO - Cache hit for 05/02/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,523 - INFO - Cache hit for 10/02/2023 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,523 - INFO - Cache hit for 20/02/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,524 - INFO - Cache hit for 28/02/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,525 - INFO - Cache hit for 06/03/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,525 - INFO - Cache hit for 12/03/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,526 - INFO - Cache hit for 19/03/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,527 - INFO - Cache hit for 03/04/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,528 - INFO - Cache hit for 08/04/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,528 - INFO - Cache hit for 16/04/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,529 - INFO - Cache hit for 22/04/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,530 - INFO - Cache hit for 29/04/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,530 - INFO - Cache hit for 03/05/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,531 - INFO - Cache hit for 07/05/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,532 - INFO - Cache hit for 14/05/2023 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,532 - INFO - Cache hit for 21/05/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,533 - INFO - Cache hit for 27/05/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,534 - INFO - Cache hit for 03/06/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,535 - INFO - Cache hit for 21/08/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,536 - INFO - Cache hit for 26/08/2023 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,536 - INFO - Cache hit for 03/09/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,537 - INFO - Cache hit for 18/09/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,538 - INFO - Cache hit for 24/09/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,538 - INFO - Cache hit for 27/09/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,539 - INFO - Cache hit for 02/10/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,540 - INFO - Cache hit for 07/10/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,541 - INFO - Cache hit for 21/10/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,541 - INFO - Cache hit for 28/10/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,542 - INFO - Cache hit for 06/11/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,543 - INFO - Cache hit for 11/11/2023 20:00 at (45.5827, 9.2747)
2025-05-17 23:22:46,543 - INFO - Cache hit for 27/11/2023 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,544 - INFO - Cache hit for 04/12/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,545 - INFO - Cache hit for 10/12/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,546 - INFO - Cache hit for 16/12/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,546 - INFO - Cache hit for 23/12/2023 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,547 - INFO - Cache hit for 29/12/2023 20:00 at (43.7696, 11.2558)
2025-05-17 23:22:46,548 - INFO - Cache hit for 07/01/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,549 - INFO - Cache hit for 13/01/2024 20:00 at (44.4056, 8.9463)
2025-05-17 23:22:46,549 - INFO - Cache hit for 26/01/2024 20:00 at (39.2238, 9.1217)
2025-05-17 23:22:46,551 - INFO - Cache hit for 04/02/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,551 - INFO - Cache hit for 10/02/2024 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,552 - INFO - Cache hit for 16/02/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,553 - INFO - Cache hit for 22/02/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,554 - INFO - Cache hit for 26/02/2024 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,555 - INFO - Cache hit for 02/03/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,555 - INFO - Cache hit for 08/03/2024 20:00 at (40.8518, 14.2681)
2025-05-17 23:22:46,556 - INFO - Cache hit for 16/03/2024 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,557 - INFO - Cache hit for 30/03/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,558 - INFO - Cache hit for 06/04/2024 20:00 at (43.7179, 10.9478)
2025-05-17 23:22:46,558 - INFO - Cache hit for 13/04/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,560 - INFO - Cache hit for 21/04/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,560 - INFO - Cache hit for 28/04/2024 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,561 - INFO - Cache hit for 03/05/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,562 - INFO - Cache hit for 12/05/2024 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,563 - INFO - Cache hit for 18/05/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,564 - INFO - Cache hit for 26/05/2024 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,565 - INFO - Cache hit for 17/08/2024 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,566 - INFO - Cache hit for 25/08/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,566 - INFO - Cache hit for 30/08/2024 20:00 at (45.4408, 12.3155)
2025-05-17 23:22:46,567 - INFO - Cache hit for 15/09/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,568 - INFO - Cache hit for 20/09/2024 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,569 - INFO - Cache hit for 29/09/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,569 - INFO - Cache hit for 05/10/2024 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,570 - INFO - Cache hit for 20/10/2024 20:00 at (39.2238, 9.1217)
2025-05-17 23:22:46,571 - INFO - Cache hit for 25/10/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,572 - INFO - Cache hit for 31/10/2024 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,572 - INFO - Cache hit for 03/11/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,573 - INFO - Cache hit for 09/11/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,574 - INFO - Cache hit for 24/11/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,574 - INFO - Cache hit for 01/12/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,575 - INFO - Cache hit for 07/12/2024 20:00 at (44.4056, 8.9463)
2025-05-17 23:22:46,576 - INFO - Cache hit for 13/12/2024 20:00 at (43.7179, 10.9478)
2025-05-17 23:22:46,577 - INFO - Cache hit for 21/12/2024 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,578 - INFO - Cache hit for 29/12/2024 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,578 - INFO - Cache hit for 05/01/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,579 - INFO - Cache hit for 11/01/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,580 - INFO - Cache hit for 19/01/2025 20:00 at (43.7696, 11.2558)
2025-05-17 23:22:46,581 - INFO - Cache hit for 24/01/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,582 - INFO - Cache hit for 01/02/2025 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,582 - INFO - Cache hit for 08/02/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,583 - INFO - Cache hit for 14/02/2025 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,584 - INFO - Cache hit for 22/02/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,585 - INFO - Cache hit for 02/03/2025 20:00 at (45.5827, 9.2747)
2025-05-17 23:22:46,586 - INFO - Cache hit for 08/03/2025 20:00 at (44.8015, 10.3279)
2025-05-17 23:22:46,587 - INFO - Cache hit for 15/03/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,588 - INFO - Cache hit for 31/03/2025 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,588 - INFO - Cache hit for 06/04/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,589 - INFO - Cache hit for 13/04/2025 20:00 at (45.8081, 9.0852)
2025-05-17 23:22:46,590 - INFO - Cache hit for 23/04/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,590 - INFO - Cache hit for 27/04/2025 20:00 at (40.8518, 14.2681)
2025-05-17 23:22:46,591 - INFO - Cache hit for 02/05/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,592 - INFO - Cache hit for 11/05/2025 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,592 - INFO - Enriched DataFrame with weather data: 188 rows
2025-05-17 23:22:46,598 - INFO - Saved TeamGamesTreated.csv and OppGamesTreated.csv
2025-05-17 23:22:46,599 - INFO - Column Day types - TeamGames: int64, OppGames: int64
2025-05-17 23:22:46,599 - INFO - Column Month types - TeamGames: int64, OppGames: int64
2025-05-17 23:22:46,600 - INFO - Column Year types - TeamGames: int64, OppGames: int64
2025-05-17 23:22:46,605 - INFO - Loaded 621 valid cache entries
2025-05-17 23:22:46,606 - INFO - Cache hit for 13/08/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,607 - INFO - Cache hit for 20/08/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,608 - INFO - Cache hit for 28/08/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,609 - INFO - Cache hit for 31/08/2022 20:00 at (40.8518, 14.2681)
2025-05-17 23:22:46,610 - INFO - Cache hit for 05/09/2022 20:00 at (45.0703, 7.6869)
2025-05-17 23:22:46,612 - INFO - Cache hit for 11/09/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,613 - INFO - Cache hit for 16/09/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,614 - INFO - Cache hit for 02/10/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,615 - INFO - Cache hit for 09/10/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,616 - INFO - Cache hit for 17/10/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,617 - INFO - Cache hit for 23/10/2022 20:00 at (44.4949, 11.3426)
2025-05-17 23:22:46,618 - INFO - Cache hit for 29/10/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,620 - INFO - Cache hit for 04/11/2022 20:00 at (46.0604, 13.2346)
2025-05-17 23:22:46,621 - INFO - Cache hit for 09/11/2022 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,622 - INFO - Cache hit for 12/11/2022 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,623 - INFO - Cache hit for 04/01/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,625 - INFO - Cache hit for 08/01/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,625 - INFO - Cache hit for 14/01/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,627 - INFO - Cache hit for 21/01/2023 20:00 at (45.4384, 10.9916)
2025-05-17 23:22:46,628 - INFO - Cache hit for 27/01/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,629 - INFO - Cache hit for 04/02/2023 20:00 at (41.9028, 12.4964)
2025-05-17 23:22:46,631 - INFO - Cache hit for 11/02/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,632 - INFO - Cache hit for 19/02/2023 20:00 at (45.695, 9.6773)
2025-05-17 23:22:46,633 - INFO - Cache hit for 25/02/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,634 - INFO - Cache hit for 05/03/2023 20:00 at (45.4642, 9.19)
2025-05-17 23:22:46,636 - INFO - Cache hit for 12/03/2023 20:00 at (40.3515, 18.174)
2025-05-17 23:22:46,637 - INFO - Cache hit for 19/03/2023 20:00 at (43.7696, 11.2558)
2025-05-17 23:22:46,639 - INFO - Cache hit for 03/04/2023 20:00 at (43.7179, 10.9478)
